resume_idx,job_idx,cosine_similarity
630,1404,0.7523508
630,4844,0.7381279
630,4845,0.7381279
631,288,0.7370736
631,3909,0.7346372
631,218,0.7326108
631,3526,0.7306861
631,4087,0.7257261
632,1404,0.73951954
632,1616,0.72039187
632,2689,0.7128636
632,4845,0.704847
632,4844,0.704847
633,4584,0.7307178
633,2730,0.7305586
633,4755,0.72991824
633,4917,0.729603
633,3081,0.72902286
634,255,0.7668851
634,2689,0.76247144
634,2481,0.75631076
634,4917,0.75622666
634,2600,0.75443
635,2689,0.84240305
635,1585,0.83228314
635,1404,0.8292803
635,2445,0.8277501
635,1969,0.8246695
636,4879,0.7068232
636,1215,0.6904502
636,4845,0.6903773
636,4844,0.6903773
636,1616,0.68828917
637,2689,0.8148669
637,3080,0.79731905
637,2658,0.7970631
637,2481,0.79677504
637,5387,0.7885748
638,1215,0.76584136
638,835,0.76438713
638,918,0.7614569
638,5363,0.75497925
638,5360,0.7549792
639,3667,0.8486035
639,2600,0.84313285
639,4917,0.8427658
639,4372,0.8414751
639,4584,0.8406765
640,1404,0.7495524
640,1616,0.74580204
640,4845,0.7421199
640,4844,0.7421199
640,3446,0.71820533
641,2689,0.78307676
641,1404,0.7728393
641,4844,0.76665294
641,4845,0.76665294
641,3080,0.7633438
642,5351,0.8283205
642,3238,0.8173262
642,2853,0.8121669
642,2481,0.8104522
642,2764,0.8097623
643,4064,0.725176
643,5,0.7223439
643,2897,0.71558017
643,3343,0.71535385
643,3630,0.7075677
644,4844,0.8277656
644,4845,0.8277656
644,1404,0.8240014
644,1616,0.8195727
644,4287,0.81104547
645,3025,0.83644956
645,2208,0.83421826
645,4287,0.8128094
645,2153,0.8093729
645,3080,0.8025378
646,2153,0.8131415
646,2445,0.809993
646,2884,0.7877767
646,3025,0.78046215
646,3952,0.77966624
647,1616,0.7612028
647,4845,0.7549776
647,4844,0.7549776
647,1404,0.74688566
647,3080,0.7462289
648,2884,0.8203027
648,2481,0.7740675
648,1404,0.76666373
648,1106,0.76442844
648,2153,0.75924385
649,3238,0.7274188
649,1616,0.7135032
649,4775,0.71219146
649,3410,0.7099526
649,4417,0.7094602
650,1664,0.6600908
650,2873,0.64860046
650,1425,0.62844604
650,4642,0.62747824
650,2402,0.62639207
651,2481,0.85263443
651,2689,0.833053
651,5293,0.8153448
651,1947,0.8103497
651,2806,0.80784404
652,1404,0.83913314
652,3080,0.83227324
652,1616,0.82995176
652,4844,0.8285153
652,4845,0.8285153
653,3667,0.8002987
653,2689,0.7883088
653,5,0.7874794
653,2481,0.7840316
653,5129,0.7791423
654,4287,0.84170485
654,3025,0.8327904
654,2884,0.8275568
654,2153,0.8255352
654,918,0.8244357
655,4775,0.82347405
655,3410,0.8179637
655,3629,0.81757313
655,3958,0.81528413
655,2671,0.8086134
656,553,0.17740631
656,5300,0.1699038
656,1267,0.1654807
656,3179,0.15961285
656,740,0.15711878
657,2408,0.80513114
657,2445,0.8019786
657,3025,0.79968524
657,2884,0.7975463
657,4306,0.7920871
658,1616,0.7560797
658,4845,0.7494446
658,4844,0.7494446
658,1404,0.7386558
658,2689,0.7012961
659,5363,0.8388947
659,5360,0.8388947
659,3025,0.83800834
659,2806,0.8361724
659,3143,0.83227175
660,1404,0.81580293
660,3080,0.8122348
660,1616,0.8072339
660,2689,0.8064195
660,2481,0.80466145
661,2445,0.78006935
661,2153,0.77311623
661,803,0.7715564
661,3238,0.766382
661,4854,0.76620907
662,4584,0.8138062
662,4917,0.81337774
662,2600,0.8132049
662,3729,0.80655277
662,3790,0.80317366
663,218,0.76096416
663,4881,0.75855863
663,3238,0.75799096
663,3229,0.75521374
663,3915,0.75280285
664,4844,0.80644953
664,4845,0.80644953
664,288,0.7747532
664,1616,0.7671729
664,218,0.7667898
665,3627,0.8141917
665,3122,0.8023882
665,2153,0.79944897
665,3909,0.7969402
665,1618,0.7954407
666,4087,0.77836084
666,2445,0.77504146
666,2806,0.76932204
666,2153,0.7685559
666,3080,0.7667773
667,2806,0.8169246
667,1947,0.8147558
667,1616,0.7895513
667,2481,0.78323346
667,3026,0.78166336
668,2884,0.797064
668,2806,0.7815185
668,1404,0.78039825
668,2481,0.78009546
668,1616,0.7800677
669,4845,0.71977746
669,4844,0.71977746
669,1404,0.7095525
669,3122,0.6988008
669,3080,0.69723904
670,938,0.8176417
670,5,0.8168367
670,1771,0.79298294
670,1858,0.78602934
670,1941,0.7857058
671,4674,0.77894723
671,5,0.7680265
671,4775,0.76752764
671,2897,0.7623019
671,3410,0.7611912
672,3229,0.74969816
672,2208,0.7287215
672,2408,0.70806515
672,4584,0.6907552
672,2601,0.68897617
673,4844,0.7960998
673,4845,0.7960998
673,1404,0.7678218
673,1616,0.76373684
673,3080,0.7614057
674,1616,0.83041775
674,1404,0.8289683
674,2689,0.8253125
674,3080,0.8245578
674,2481,0.82360244
675,2689,0.82492733
675,1404,0.8132267
675,2481,0.8006662
675,2884,0.7917844
675,3080,0.78584737
676,4701,0.79499507
676,1933,0.793906
676,1981,0.79299474
676,4223,0.78603494
676,255,0.7821741
677,2234,0.6933662
677,1425,0.6929386
677,112,0.65132487
677,3297,0.643193
677,1676,0.64268386
678,1425,0.8010229
678,4085,0.78266203
678,435,0.7779404
678,1969,0.76945627
678,2873,0.7655201
679,4674,0.81630164
679,5289,0.7839107
679,2403,0.7837162
679,3321,0.7831748
679,3160,0.7697874
680,4674,0.72704756
680,1324,0.7227471
680,5,0.68790156
680,5317,0.68048084
680,3238,0.6755153
681,1425,0.75996757
681,2234,0.7330041
681,112,0.7315382
681,1676,0.72842866
681,378,0.723868
682,1425,0.77835524
682,1178,0.77807
682,5,0.7646922
682,3128,0.75769377
682,4087,0.7566397
683,1425,0.8152778
683,2234,0.77362096
683,1825,0.75044876
683,3045,0.75009245
683,1824,0.7487248
684,1478,0.7108585
684,5,0.68485683
684,2309,0.66341794
684,2234,0.6576271
684,4064,0.63490784
685,1425,0.6613851
685,2234,0.65943533
685,3045,0.6446538
685,2116,0.63892376
685,407,0.6360105
686,3321,0.7216638
686,1425,0.721549
686,4674,0.71612537
686,4837,0.71330464
686,5317,0.71284664
687,1425,0.73838735
687,2234,0.72633445
687,407,0.7144506
687,378,0.7132787
687,5390,0.69909275
688,3915,0.8089091
688,1425,0.8033503
688,5317,0.80149376
688,4780,0.79140943
688,4854,0.7873245
689,3241,0.77858317
689,4398,0.7784103
689,1425,0.7651204
689,112,0.74293613
689,4056,0.73854375
690,4064,0.6380458
690,1425,0.6304188
690,85,0.62840366
690,435,0.6270633
690,2234,0.6260917
691,1676,0.72280467
691,1425,0.70172966
691,2116,0.7012553
691,378,0.6966696
691,505,0.6962359
692,1425,0.77071357
692,1676,0.7404366
692,2234,0.73279876
692,378,0.70994306
692,617,0.69989586
693,1676,0.77772117
693,1425,0.7550068
693,1664,0.72991556
693,1648,0.70158315
693,5390,0.6936226
694,1664,0.7724732
694,1425,0.73051596
694,5390,0.71830046
694,3045,0.7108599
694,5408,0.69656485
695,5180,0.7643844
695,4340,0.75188255
695,5400,0.75071335
695,3455,0.75022316
695,4740,0.7498642
696,1425,0.6997634
696,2234,0.6738622
696,435,0.65990156
696,1676,0.651768
696,5390,0.64553535
697,435,0.78940463
697,5,0.78845894
697,4085,0.7820678
697,5292,0.774586
697,2687,0.77318645
698,3045,0.68192226
698,2873,0.6708424
698,2402,0.65299714
698,2370,0.64556444
698,1664,0.6227059
699,378,0.76710725
699,112,0.7364209
699,1425,0.7243143
699,311,0.7180723
699,4398,0.71740663
700,1425,0.75623864
700,2234,0.7421315
700,2873,0.74154365
700,2402,0.7213551
700,2370,0.7201282
701,2873,0.79043025
701,2402,0.77875876
701,1664,0.7732005
701,2370,0.77225244
701,1242,0.74731106
702,1425,0.8093407
702,3045,0.7672743
702,2873,0.7525134
702,2234,0.7524846
702,2402,0.7340104
703,1425,0.8024188
703,3045,0.76982486
703,2873,0.7620027
703,2234,0.74792296
703,2402,0.74143004
704,5418,0.7436398
704,4318,0.72865963
704,4642,0.72652495
704,4132,0.7252961
704,4982,0.72228414
705,1425,0.7690379
705,2234,0.7218493
705,1676,0.70671356
705,85,0.67848057
705,5390,0.67737085
706,4674,0.8196761
706,4087,0.80134857
706,2624,0.77445644
706,4085,0.76779604
706,435,0.7656565
707,4780,0.7941619
707,3425,0.7845047
707,5317,0.78448975
707,4621,0.78129464
707,4808,0.77060294
708,5351,0.819125
708,5293,0.80541015
708,1391,0.79800177
708,3909,0.7840371
708,1969,0.7805983
709,1664,0.7399974
709,4138,0.73630035
709,2689,0.7292586
709,2591,0.71238494
709,1713,0.7104575
710,2258,0.7383801
710,1860,0.73025894
710,1720,0.72303784
710,1922,0.7174034
710,3238,0.7120019
711,2258,0.73840714
711,1860,0.7360455
711,1720,0.72920907
711,1922,0.71577406
711,3238,0.7108787
712,2234,0.7151235
712,1425,0.71505404
712,378,0.7132815
712,1676,0.69781
712,585,0.6961243
713,3045,0.74477756
713,1969,0.7351867
713,3238,0.7349688
713,2445,0.7300579
713,288,0.72634196
714,1664,0.69987273
714,1242,0.6972017
714,5408,0.683257
714,2873,0.6685513
714,4280,0.66566217
715,2941,0.7525241
715,3343,0.73058563
715,3410,0.7215815
715,1618,0.71306276
715,1155,0.70170593
716,1425,0.7363359
716,2234,0.73060566
716,1676,0.71845233
716,378,0.71442044
716,435,0.71084833
717,5353,0.81267345
717,2600,0.81055176
717,4470,0.805497
717,4917,0.8017975
717,4648,0.80109537
718,1676,0.67819405
718,1425,0.6431496
718,1221,0.62636226
718,3189,0.62303376
718,1648,0.6217257
719,1425,0.7421437
719,2234,0.72552395
719,1221,0.7206129
719,4674,0.7057936
719,85,0.69854325
720,1425,0.83005524
720,378,0.788456
720,2234,0.7864773
720,1676,0.784887
720,3045,0.7723681
721,435,0.784259
721,4085,0.75833756
721,5351,0.7474028
721,1969,0.7403822
721,5418,0.7397548
722,4085,0.82674885
722,5418,0.79796267
722,435,0.796196
722,4803,0.78434885
722,4704,0.7817725
723,1324,0.83889824
723,4674,0.74503887
723,3321,0.725703
723,2856,0.72473407
723,5436,0.71542114
724,1425,0.82602733
724,1825,0.7750062
724,1676,0.77427554
724,3045,0.77275205
724,2873,0.765547
725,4703,0.7301082
725,2878,0.71464306
725,3715,0.70219874
725,4417,0.6938101
725,2945,0.69332176
726,2258,0.6995205
726,3881,0.6925796
726,435,0.6829159
726,5418,0.6823952
726,4318,0.6681937
727,1721,0.740631
727,1594,0.73888254
727,1859,0.72694993
727,1922,0.72208536
727,1873,0.7186076
728,371,0.8633073
728,112,0.8241666
728,2224,0.82404524
728,356,0.8220695
728,3178,0.81868494
729,1425,0.78840196
729,3045,0.7569972
729,1664,0.7472613
729,1676,0.7367729
729,2873,0.7349668
730,1425,0.8077895
730,4398,0.7605128
730,1676,0.7581425
730,3241,0.7559595
730,378,0.7491973
731,1425,0.77356136
731,1676,0.760384
731,2873,0.73270303
731,435,0.7316326
731,4674,0.72943294
732,5418,0.7800498
732,4982,0.7785278
732,1922,0.7476163
732,4318,0.74654126
732,4132,0.7387941
733,1324,0.8348742
733,4674,0.7617899
733,531,0.74365103
733,2806,0.72476727
733,4087,0.717246
734,2817,0.7632935
734,675,0.75559497
734,5351,0.7553767
734,4258,0.74911785
734,4311,0.746026
735,4087,0.76669
735,112,0.75640404
735,4398,0.749614
735,3297,0.74527574
735,5351,0.7426148
736,5390,0.76895905
736,1425,0.7565179
736,2234,0.70822746
736,3470,0.7073
736,5211,0.7009564
737,3045,0.648363
737,1664,0.63898706
737,1676,0.6160013
737,2884,0.61400396
737,5390,0.61242306
738,2216,0.8811728
738,2712,0.8793259
738,5152,0.8790129
738,4658,0.8760038
738,1843,0.8741238
739,5,0.6860568
739,1478,0.6650558
739,3849,0.66448116
739,4446,0.65721625
739,2309,0.6498213
740,1425,0.7848623
740,1676,0.75756544
740,2234,0.75062263
740,1648,0.71423286
740,5390,0.7057589
741,1425,0.761462
741,435,0.74475604
741,4087,0.7403983
741,1969,0.73915005
741,1649,0.7381792
742,2529,0.7747039
742,4085,0.7492816
742,1969,0.74579793
742,4562,0.7456517
742,435,0.74459946
743,5292,0.81383294
743,3189,0.80507743
743,1981,0.8050097
743,1843,0.80327904
743,1933,0.80323005
744,1425,0.81373936
744,3045,0.75205
744,2234,0.7509586
744,1676,0.7360581
744,5390,0.7314571
745,1425,0.7239104
745,1676,0.7036472
745,1221,0.694345
745,505,0.6817666
745,2234,0.67983663
746,2712,0.776317
746,4912,0.7749796
746,435,0.7731622
746,254,0.7577508
746,3949,0.75660425
747,4562,0.7909768
747,371,0.78497416
747,2873,0.78257596
747,356,0.7792474
747,112,0.7766422
748,3814,0.8171481
748,3823,0.8171481
748,5228,0.800174
748,3949,0.79439294
748,5351,0.7816448
749,5,0.7739747
749,4087,0.7477925
749,3470,0.74748325
749,4674,0.7453201
749,2153,0.74313706
750,5390,0.73212636
750,1425,0.72044456
750,5235,0.7149255
750,3045,0.7133156
750,1649,0.7096308
751,5390,0.7891567
751,1664,0.7478622
751,5408,0.727767
751,1425,0.72170806
751,5211,0.71959156
752,2873,0.73739046
752,1425,0.7286905
752,5390,0.7176146
752,3045,0.7097659
752,1664,0.6954471
753,5413,0.7523307
753,5350,0.7523307
753,1077,0.750526
753,1081,0.750526
753,5160,0.74870896
754,1664,0.74031746
754,3045,0.7127857
754,1513,0.7051941
754,1425,0.70337486
754,2873,0.7004243
755,435,0.78922206
755,4803,0.7601936
755,4085,0.7533742
755,3178,0.74809974
755,2451,0.74229604
756,435,0.82507193
756,3949,0.7897956
756,3814,0.7866888
756,3823,0.7866888
756,5351,0.7792344
757,1425,0.82027435
757,3045,0.77794456
757,5390,0.76405567
757,2234,0.7361462
757,378,0.73500824
758,1324,0.8044462
758,4674,0.7933601
758,2856,0.76955247
758,3160,0.7642092
758,3321,0.75798863
759,2673,0.72839844
759,1425,0.6979085
759,2234,0.69537795
759,5390,0.69010544
759,359,0.66551715
760,1404,0.77135265
760,1616,0.7652559
760,3080,0.76272404
760,2689,0.762673
760,2445,0.7580488
761,2234,0.79147977
761,1425,0.7763212
761,1676,0.7460464
761,617,0.7317512
761,112,0.72110975
762,1425,0.7168073
762,1676,0.7157822
762,2234,0.7099628
762,435,0.6848351
762,3241,0.6481216
763,5418,0.7688736
763,5351,0.7603308
763,5293,0.739501
763,435,0.7388209
763,4056,0.73800325
764,5285,0.781392
764,4287,0.77957344
764,2408,0.7734032
764,5302,0.7728183
764,5254,0.76695246
765,4398,0.80643964
765,3241,0.7974552
765,356,0.7710481
765,4087,0.76467586
765,1391,0.7535715
766,4287,0.84423256
766,1405,0.83967584
766,2408,0.8372233
766,5285,0.8357631
766,5302,0.83445776
767,435,0.72111356
767,5180,0.7085192
767,1425,0.7062273
767,1343,0.7004189
767,5060,0.7003652
768,4087,0.81587756
768,356,0.77817893
768,1969,0.7760464
768,1391,0.76641977
768,3667,0.76518154
769,1676,0.7252552
769,1425,0.7128798
769,435,0.6659312
769,2234,0.66552496
769,3885,0.6590339
770,1324,0.82607996
770,4674,0.81972474
770,3321,0.79352164
770,2856,0.7842888
770,1178,0.77823615
771,4040,0.785209
771,4497,0.7616055
771,5258,0.7616055
771,5259,0.7616055
771,4147,0.7558831
772,1425,0.7841073
772,378,0.7537906
772,1676,0.7436123
772,2234,0.7197038
772,5390,0.70600486
773,4674,0.8513077
773,5,0.81352335
773,3321,0.8092804
773,4087,0.80851483
773,2856,0.8067953
774,4372,0.86342263
774,2712,0.85897267
774,1337,0.8585575
774,1805,0.8584378
774,2730,0.8552734
775,4132,0.80863583
775,4318,0.7987758
775,3416,0.7795652
775,3588,0.7795652
775,3493,0.7795652
776,1425,0.77801824
776,3045,0.7724333
776,2873,0.7216938
776,1649,0.72103065
776,5390,0.72064644
777,2873,0.7704432
777,3045,0.76634175
777,1664,0.75694424
777,2402,0.75639844
777,2370,0.75149155
778,5353,0.83154255
778,4584,0.8236706
778,4917,0.821364
778,3790,0.81564033
778,3729,0.81541324
779,2601,0.78137404
779,2865,0.78137404
779,5353,0.77070224
779,4917,0.75657856
779,4584,0.7513536
780,1425,0.7832809
780,1676,0.74944746
780,435,0.7424228
780,2234,0.73891485
780,378,0.7286277
781,1425,0.8063286
781,112,0.77223814
781,3045,0.7641171
781,3915,0.7610795
781,2234,0.76097226
782,5418,0.8146749
782,5351,0.8084729
782,435,0.80304813
782,3238,0.79279613
782,3470,0.78348875
783,1425,0.74965787
783,1676,0.73266304
783,2234,0.6959818
783,5390,0.69550014
783,3045,0.6745901
784,5,0.81748235
784,5338,0.80381894
784,2687,0.8005194
784,3327,0.7945845
784,2171,0.7747905
785,1425,0.793928
785,617,0.7716933
785,2234,0.7678616
785,112,0.7617377
785,378,0.75753707
786,2689,0.809412
786,1404,0.80886066
786,1616,0.8014773
786,4881,0.7820985
786,2445,0.78195226
787,1425,0.76278496
787,5390,0.72499454
787,378,0.7192097
787,311,0.7163279
787,2234,0.7068629
788,5,0.71257496
788,1423,0.70088875
788,1000,0.6983297
788,4056,0.69483244
788,4085,0.6931647
789,435,0.7840589
789,1425,0.76729476
789,2234,0.75719273
789,2624,0.7473673
789,4087,0.7472885
790,4674,0.8463348
790,2856,0.81486523
790,3321,0.79944676
790,1324,0.7984369
790,3160,0.7973964
791,1676,0.7227445
791,1425,0.71702313
791,2234,0.69311905
791,1221,0.68157876
791,1976,0.673488
792,3916,0.5782737
792,1286,0.5519743
792,1287,0.5514244
792,1332,0.53718245
792,263,0.53692955
793,5,0.60882044
793,4064,0.6044664
793,4780,0.5979033
793,407,0.5913875
793,2234,0.5903784
794,407,0.64333946
794,2234,0.615458
794,2116,0.6141827
794,3150,0.6078867
794,1976,0.5933455
795,2234,0.6417927
795,4956,0.6380076
795,5,0.63427556
795,2195,0.63088477
795,4064,0.63068163
796,585,0.7431382
796,435,0.74253714
796,4803,0.7416993
796,2529,0.7406025
796,4085,0.7391048
797,2806,0.7185569
797,1947,0.7073964
797,2445,0.66497713
797,4101,0.65029466
797,1727,0.6497966
798,407,0.66831434
798,2234,0.6620708
798,2116,0.63949966
798,4780,0.6168955
798,505,0.6120869
799,1478,0.6738181
799,1286,0.6634147
799,1287,0.6508186
799,1332,0.6490838
799,3212,0.648816
800,2817,0.7532429
800,4446,0.7188797
800,3047,0.70744056
800,3852,0.7051482
800,3169,0.70149016
801,5,0.76281565
801,2309,0.7460017
801,4780,0.7230737
801,1077,0.7138679
801,1081,0.7138679
802,5,0.7117373
802,2309,0.6665617
802,2731,0.6630064
802,2740,0.6630064
802,1478,0.656
803,3297,0.6519506
803,5,0.6208739
803,1478,0.6105317
803,1664,0.6017023
803,4825,0.59862286
804,5,0.607424
804,3297,0.5935085
804,4446,0.5930786
804,1478,0.5877535
804,3916,0.58088136
805,5,0.6711056
805,3849,0.65077937
805,4087,0.6505131
805,4446,0.6486213
805,2445,0.6418117
806,5,0.67848074
806,3916,0.6554875
806,1478,0.63862723
806,4446,0.6283001
806,3849,0.62489593
807,1322,0.6448139
807,4881,0.64349633
807,2257,0.64224553
807,1211,0.6419387
807,2258,0.64130014
808,1286,0.58210003
808,1478,0.58034194
808,1287,0.5791389
808,3916,0.5774026
808,2309,0.5731472
809,4446,0.6182937
809,1585,0.60671496
809,1287,0.5877116
809,3284,0.5869854
809,3080,0.58428735
810,1287,0.5851826
810,1286,0.5818646
810,3916,0.5749154
810,4087,0.5676623
810,5,0.5575381
811,5,0.63189197
811,1478,0.6122304
811,3849,0.61090803
811,1286,0.5916816
811,1287,0.5904625
812,2309,0.6637554
812,1169,0.6521008
812,1478,0.65040725
812,5,0.6446383
812,1156,0.6418147
813,3297,0.41212016
813,4780,0.40997952
813,686,0.40441927
813,5,0.40237725
813,2740,0.40132222
814,3849,0.5626538
814,5,0.55938315
814,2978,0.5579474
814,407,0.55748403
814,2234,0.5551331
815,4446,0.7466203
815,3047,0.7280753
815,3849,0.72794473
815,5,0.72542393
815,3852,0.7251427
816,1478,0.63013923
816,5,0.6187035
816,3916,0.6140543
816,1287,0.60037583
816,1286,0.59426665
817,4956,0.68014693
817,435,0.6746291
817,5060,0.67266566
817,4087,0.6675147
817,5351,0.66368985
818,5,0.6605278
818,1478,0.63992316
818,4064,0.6360743
818,4780,0.6343302
818,4087,0.6281069
819,5,0.6732755
819,2445,0.64898455
819,3849,0.64677775
819,1478,0.640926
819,4780,0.637269
820,1478,0.6318004
820,1287,0.6005306
820,1286,0.59783775
820,1332,0.5740912
820,3916,0.56479645
821,5,0.70290893
821,4446,0.6654426
821,1478,0.6626698
821,3849,0.6510145
821,4674,0.6454972
822,2326,0.64320886
822,1976,0.64051884
822,920,0.6174618
822,4900,0.59869105
822,407,0.5888945
823,5352,0.8280269
823,5345,0.82802683
823,3410,0.7920954
823,4087,0.78431565
823,2817,0.7808593
824,3915,0.5873629
824,435,0.5794356
824,4189,0.57699513
824,3063,0.5657284
824,3526,0.5657112
825,3310,0.6009473
825,3916,0.5951378
825,5,0.5883262
825,4711,0.5797607
825,4587,0.57832813
826,1478,0.6298313
826,5,0.61912006
826,1287,0.59760195
826,3849,0.5845984
826,1286,0.58401453
827,3849,0.73205
827,5289,0.7070784
827,5,0.7045179
827,2234,0.69816613
827,5060,0.6897688
828,2234,0.71599865
828,1425,0.71387744
828,1676,0.706836
828,378,0.69421995
828,85,0.6860486
829,3849,0.6972305
829,4446,0.6943857
829,1286,0.6768284
829,4082,0.6735809
829,3697,0.6700416
830,3321,0.87368023
830,4674,0.87114084
830,3160,0.86767954
830,4837,0.8636755
830,2937,0.85840243
831,2817,0.74244773
831,5344,0.623119
831,732,0.6127316
831,2195,0.60010415
831,3343,0.5949135
832,4825,0.65973604
832,5,0.65099764
832,5060,0.6367207
832,3849,0.6362288
832,4956,0.6358324
833,2740,0.7429201
833,2731,0.7429201
833,3238,0.74230045
833,1969,0.7339008
833,2529,0.7338904
834,3909,0.760615
834,3080,0.74848187
834,1969,0.7456355
834,288,0.7453474
834,218,0.7407396
835,5,0.632043
835,2195,0.62929547
835,2731,0.62928534
835,2740,0.62928534
835,2806,0.6269759
836,4087,0.6586431
836,3916,0.63860595
836,1947,0.62574005
836,2806,0.62108135
836,2503,0.61980534
837,85,0.61114514
837,3297,0.6066185
837,4087,0.6032154
837,1425,0.60196877
837,2234,0.6011509
838,3699,0.6675323
838,1585,0.65175277
838,2817,0.62890697
838,4224,0.6271652
838,5321,0.6271026
839,1947,0.77765393
839,2806,0.7640868
839,5351,0.7632148
839,1585,0.7466953
839,218,0.7349845
840,3916,0.67592514
840,1478,0.6274955
840,3481,0.6148311
840,2309,0.5889809
840,3275,0.58390814
841,1860,0.77471614
841,3302,0.7662877
841,4982,0.7627722
841,1720,0.7626157
841,4132,0.7604707
842,5418,0.7788384
842,4775,0.77737814
842,4982,0.77489966
842,3588,0.7734355
842,3493,0.7734355
843,2817,0.80441195
843,5351,0.7972163
843,3284,0.78500456
843,1391,0.7840586
843,4087,0.77968574
844,2668,0.8015021
844,5407,0.78999925
844,2557,0.7872492
844,2251,0.78569186
844,4373,0.7799318
845,3252,0.7730665
845,2619,0.77298194
845,1582,0.7683196
845,5193,0.765347
845,5,0.7627274
846,5,0.6760638
846,1478,0.66932464
846,3849,0.66652226
846,4446,0.65943027
846,4087,0.6584676
847,3916,0.57884634
847,1478,0.5773809
847,5,0.5611705
847,2309,0.5383793
847,5336,0.51883876
848,5351,0.81010556
848,3814,0.8046911
848,3823,0.8046911
848,5345,0.7898461
848,5352,0.7898461
849,2806,0.66548574
849,1947,0.6600743
849,2445,0.6597911
849,1585,0.6510516
849,2258,0.6475929
850,1391,0.8305308
850,5351,0.8188315
850,1947,0.80807006
850,5293,0.80704653
850,280,0.80490947
851,3238,0.7429283
851,2445,0.73925567
851,3915,0.70557404
851,2257,0.70288026
851,1585,0.6979595
852,1000,0.675283
852,407,0.64252585
852,2326,0.64242876
852,3916,0.63549864
852,1976,0.6342385
853,3080,0.7453277
853,1969,0.7415219
853,3238,0.74063796
853,1616,0.73120236
853,2445,0.7306223
854,5352,0.85166866
854,5345,0.8516686
854,5228,0.82494855
854,5351,0.8122234
854,2853,0.8085488
855,4064,0.67024875
855,2195,0.6588995
855,2529,0.6531709
855,5,0.6519579
855,4087,0.65093815
856,4087,0.7275201
856,1171,0.69970334
856,288,0.6827233
856,2195,0.680938
856,2806,0.6771896
857,5,0.5639348
857,3150,0.55409986
857,2234,0.55128384
857,2978,0.5420761
857,3916,0.5418221
858,4087,0.703979
858,3849,0.7029193
858,2806,0.67870986
858,1947,0.6772
858,1287,0.6739386
859,4087,0.7351518
859,1391,0.73130214
859,2195,0.72403216
859,5351,0.71642673
859,1664,0.70516646
860,435,0.82778597
860,5292,0.81339335
860,1969,0.80117464
860,4087,0.797168
860,2624,0.7889998
861,2806,0.7947697
861,1947,0.7930567
861,1981,0.78657675
861,1969,0.78604925
861,3667,0.78301466
862,3916,0.59250546
862,1286,0.58191943
862,1287,0.58183956
862,1332,0.5652524
862,1478,0.5449451
863,3045,0.7141104
863,2873,0.70485085
863,1425,0.70381856
863,1664,0.6996988
863,1404,0.6827839
864,5,0.6480489
864,4780,0.629001
864,1081,0.6250345
864,1077,0.6250345
864,4087,0.6197723
865,1616,0.83772844
865,1404,0.8253851
865,2689,0.8070735
865,3284,0.78086954
865,4845,0.78020585
866,1426,0.66290313
866,1428,0.61342186
866,308,0.610358
866,2995,0.585855
866,2876,0.58400893
867,5418,0.85771763
867,2689,0.8100442
867,1720,0.80941474
867,1721,0.8022813
867,3416,0.80067605
868,1616,0.7781733
868,1404,0.76280224
868,2689,0.74617153
868,3238,0.7443851
868,3416,0.73933
869,5418,0.8090427
869,5351,0.7844862
869,5293,0.78198284
869,4982,0.7718427
869,3384,0.7661563
870,1000,0.80195725
870,4900,0.7976036
870,2326,0.7750703
870,4324,0.7659773
870,1976,0.76019454
871,4087,0.6686605
871,4398,0.6672252
871,3241,0.66687965
871,531,0.65756965
871,1178,0.6572623
872,1843,0.82793164
872,2216,0.826519
872,2730,0.82559407
872,3081,0.822276
872,5152,0.819834
873,435,0.67823434
873,85,0.67339855
873,3297,0.67283463
873,1425,0.66719687
873,4087,0.6669272
874,1081,0.7263775
874,1077,0.7263775
874,4087,0.7255144
874,5,0.7245354
874,4780,0.7201388
875,1676,0.7331502
875,1425,0.7281393
875,1648,0.70130706
875,2234,0.67929244
875,1219,0.67488563
876,1860,0.7432004
876,2258,0.7427871
876,1720,0.7239653
876,4703,0.713063
876,3302,0.7005412
877,2234,0.5675411
877,1425,0.5496435
877,407,0.5455812
877,505,0.53676724
877,1221,0.53641546
878,5061,0.7225548
878,675,0.7193091
878,254,0.69055825
878,3699,0.6823214
878,2900,0.6813195
879,1425,0.7704862
879,1676,0.7628418
879,435,0.7489982
879,5418,0.71511084
879,2234,0.70682096
880,1425,0.60492575
880,3045,0.5932958
880,5390,0.57401
880,2234,0.57069826
880,2402,0.5676159
881,4658,0.81069565
881,4846,0.80099297
881,5152,0.7983445
881,2216,0.7878945
881,1843,0.78756064
882,407,0.6709049
882,2234,0.6697482
882,2116,0.639459
882,378,0.63240826
882,1169,0.63210046
883,288,0.8287248
883,218,0.8209311
883,2624,0.8191863
883,1969,0.8167872
883,1391,0.81511724
884,5390,0.80106866
884,1664,0.75965595
884,5408,0.69424707
884,1425,0.6891772
884,1538,0.6764834
885,1276,0.7968258
885,5322,0.7927172
885,2564,0.79046404
885,2853,0.7847023
885,3132,0.77764595
886,3026,0.7082287
886,1947,0.7032819
886,2806,0.70251733
886,2445,0.6937901
886,5351,0.6934953
887,5418,0.81488
887,5150,0.7918643
887,5351,0.7891501
887,5293,0.78797567
887,4881,0.78795046
888,1860,0.82894826
888,3302,0.8133497
888,1720,0.80945134
888,1616,0.8012532
888,3493,0.7950154
