resume_idx,job_idx,cosine_similarity
2049,5138,0.754006
2049,3257,0.74603707
2049,3476,0.72523284
2049,918,0.7236018
2049,5360,0.72307086
2050,5351,0.7903285
2050,3238,0.78671503
2050,4775,0.78327507
2050,1616,0.7781338
2050,2817,0.7760751
2051,2884,0.8206983
2051,4287,0.79927
2051,389,0.79842615
2051,1183,0.7927036
2051,835,0.7924058
2052,3257,0.8000634
2052,3143,0.7886164
2052,2357,0.78777236
2052,2481,0.7805998
2052,5363,0.77640545
2053,4562,0.79600626
2053,2357,0.79347515
2053,3915,0.78043085
2053,4879,0.7681803
2053,786,0.7670572
2054,2481,0.8085607
2054,3143,0.77529895
2054,1947,0.7723452
2054,2357,0.7713202
2054,2884,0.7683043
2055,835,0.7376722
2055,2153,0.7334185
2055,2884,0.73334986
2055,2135,0.73024905
2055,4879,0.71662784
2056,835,0.75273055
2056,2481,0.7485337
2056,5360,0.7337745
2056,5363,0.7337745
2056,5254,0.7330542
2057,3058,0.75728166
2057,3026,0.7385512
2057,4417,0.73853123
2057,2806,0.7350575
2057,1947,0.7347115
2058,3257,0.70388603
2058,5254,0.7018998
2058,803,0.69322586
2058,2575,0.6927806
2058,5138,0.69099283
2059,2481,0.8795344
2059,2689,0.8328675
2059,3667,0.8257099
2059,2806,0.8201591
2059,5293,0.8200131
2060,5254,0.6983292
2060,2938,0.6890279
2060,4879,0.687018
2060,5072,0.68407464
2060,3058,0.6751837
2061,835,0.79766876
2061,4185,0.77856696
2061,5363,0.7694113
2061,5360,0.7694113
2061,2481,0.76504385
2062,2481,0.8118283
2062,1405,0.80670226
2062,1737,0.77238727
2062,5305,0.7634455
2062,1947,0.7631247
2063,1947,0.82447195
2063,2806,0.8103601
2063,3599,0.7823257
2063,4388,0.77913475
2063,5360,0.7691747
2064,5360,0.811691
2064,5363,0.811691
2064,3025,0.78437924
2064,2481,0.7800547
2064,2806,0.7788794
2065,4889,0.8238239
2065,2481,0.79969895
2065,3257,0.7901792
2065,2185,0.7764317
2065,835,0.77208185
2066,1947,0.801813
2066,5360,0.8017616
2066,5363,0.8017616
2066,835,0.79832256
2066,2806,0.7952256
2067,4287,0.7612855
2067,3715,0.7588346
2067,3200,0.7571004
2067,4388,0.75538677
2067,4417,0.7526028
2068,4674,0.7668321
2068,5,0.7632427
2068,2357,0.7530812
2068,5138,0.7524472
2068,2403,0.7487422
2069,435,0.7554456
2069,2884,0.7388272
2069,4085,0.7353824
2069,1425,0.73202014
2069,1922,0.73075235
2070,1215,0.68780553
2070,4393,0.6790185
2070,4388,0.6701801
2070,1322,0.6568209
2070,5359,0.6458292
2071,4417,0.7804073
2071,2945,0.76380324
2071,2976,0.7629287
2071,2938,0.7481685
2071,835,0.7405137
2072,3025,0.8478793
2072,2481,0.8376481
2072,4287,0.83234876
2072,5360,0.82005066
2072,5363,0.8200506
2073,4006,0.7233343
2073,3257,0.7089971
2073,2099,0.698561
2073,5254,0.69676054
2073,2607,0.6921193
2074,5193,0.77234155
2074,3476,0.76596427
2074,153,0.76220953
2074,151,0.76220953
2074,4087,0.7594029
2075,4562,0.81508595
2075,2229,0.7996947
2075,4087,0.7951296
2075,2357,0.7927574
2075,5292,0.78824306
2076,5319,0.6700563
2076,4879,0.6172274
2076,3143,0.6080227
2076,2099,0.58702105
2076,2806,0.5797086
2077,1420,0.80648184
2077,4658,0.8044163
2077,5193,0.8011358
2077,4087,0.8004944
2077,2216,0.7995983
2078,4674,0.749423
2078,4289,0.72505575
2078,1176,0.7241614
2078,435,0.72052586
2078,4087,0.7193014
2079,5193,0.7616263
2079,5137,0.7462265
2079,3476,0.7417824
2079,3192,0.7417282
2079,3191,0.7417282
2080,5254,0.7258996
2080,4879,0.7175519
2080,3715,0.71694815
2080,2806,0.7115022
2080,1947,0.69916165
2081,5305,0.8441014
2081,3715,0.8296996
2081,2481,0.8056396
2081,5254,0.80400395
2081,3025,0.7954345
2082,1947,0.76448
2082,2806,0.7607391
2082,4087,0.73274636
2082,1391,0.72701406
2082,4674,0.7251451
2083,1649,0.84968615
2083,548,0.82781184
2083,482,0.8211821
2083,2927,0.7849034
2083,564,0.7642667
2084,435,0.80747116
2084,1969,0.76409
2084,5418,0.75489265
2084,2689,0.75391555
2084,218,0.7533
2085,835,0.77763945
2085,2806,0.7622403
2085,1947,0.7604575
2085,5360,0.75589764
2085,5363,0.75589764
2086,1947,0.8359809
2086,1405,0.82924086
2086,2806,0.8260721
2086,5363,0.81093913
2086,5360,0.81093913
2087,5152,0.8467255
2087,4658,0.8452557
2087,2216,0.84343183
2087,1843,0.8418522
2087,4311,0.84164494
2088,3257,0.70104814
2088,3045,0.69619036
2088,2873,0.6922624
2088,2331,0.68656635
2088,3886,0.67219234
2089,1530,0.78080034
2089,4562,0.78057504
2089,2687,0.77846706
2089,3592,0.7774959
2089,3909,0.7772796
2090,5072,0.7951356
2090,5254,0.772787
2090,5360,0.7347281
2090,5363,0.7347281
2090,5285,0.7344009
2091,1215,0.6455101
2091,4417,0.6306212
2091,5072,0.62224513
2091,1947,0.61628145
2091,5254,0.61519784
2092,3045,0.7736628
2092,2873,0.762532
2092,1425,0.7278255
2092,2402,0.71998024
2092,2370,0.7174921
2093,5360,0.84745
2093,5363,0.84745
2093,3025,0.83367556
2093,4287,0.8288935
2093,835,0.82504845
2094,4040,0.750402
2094,3599,0.741639
2094,5214,0.66922635
2094,4147,0.6533327
2094,3150,0.6428313
2095,5363,0.79312485
2095,5360,0.7931248
2095,1405,0.774953
2095,1947,0.7647419
2095,2806,0.7548088
2096,2403,0.85002464
2096,4087,0.8051096
2096,3321,0.80440426
2096,2624,0.8021292
2096,4674,0.7976655
2097,5363,0.64135337
2097,5360,0.64135337
2097,2938,0.6368856
2097,4284,0.6090914
2097,1215,0.60762393
2098,835,0.7513193
2098,5363,0.7370991
2098,5360,0.7370991
2098,918,0.7240237
2098,1405,0.72081256
2099,451,0.74702066
2099,1970,0.7213658
2099,861,0.7200126
2099,3022,0.704942
2099,4580,0.7037835
2100,5363,0.6712829
2100,5360,0.6712829
2100,1215,0.6583184
2100,3058,0.64944136
2100,4036,0.64928097
2101,5254,0.8102505
2101,5305,0.8056865
2101,3715,0.79438025
2101,5072,0.7900364
2101,1405,0.7870548
2102,3143,0.7178179
2102,2806,0.71604764
2102,1947,0.71393955
2102,786,0.7109492
2102,3026,0.70544493
2103,2817,0.7132673
2103,5418,0.7110429
2103,1716,0.70846677
2103,4085,0.7082275
2103,3238,0.70737606
2104,5254,0.7787163
2104,3715,0.7683177
2104,5305,0.7620409
2104,3025,0.74639946
2104,786,0.7397469
2105,5360,0.8057651
2105,5363,0.8057651
2105,3025,0.80086136
2105,1707,0.8003452
2105,4287,0.792027
2106,3160,0.8991105
2106,5289,0.8854498
2106,2856,0.8745637
2106,3321,0.8674013
2106,2937,0.86589706
2107,2689,0.78917885
2107,4703,0.78263235
2107,4431,0.7770633
2107,4674,0.7762892
2107,2481,0.7761797
2108,4085,0.81056273
2108,5292,0.8056414
2108,1228,0.8004314
2108,3667,0.7958747
2108,1933,0.79353666
2109,5362,0.8232897
2109,5358,0.8232897
2109,1171,0.8000072
2109,2185,0.796666
2109,4562,0.7892072
2110,5353,0.7306622
2110,2445,0.73016274
2110,4854,0.7271926
2110,5119,0.726759
2110,2687,0.72502244
2111,2817,0.80167377
2111,5344,0.7223825
2111,732,0.69605166
2111,4497,0.6690421
2111,5259,0.6690421
2112,2806,0.8015708
2112,1947,0.79842347
2112,835,0.76398337
2112,4087,0.74653935
2112,5358,0.7407695
2113,3081,0.76807046
2113,5193,0.7640935
2113,3476,0.76255125
2113,5358,0.7622349
2113,5362,0.7622349
2114,1697,0.6016177
2114,835,0.59263045
2114,3058,0.58910275
2114,1405,0.5873178
2114,5072,0.5870627
2115,2153,0.79395354
2115,2481,0.79189515
2115,5254,0.78621125
2115,1403,0.7775855
2115,4287,0.7738986
2116,5292,0.8294531
2116,1933,0.82265747
2116,1981,0.81895185
2116,2687,0.8111971
2116,3884,0.80454177
2117,5342,0.5873761
2117,1405,0.5872216
2117,5363,0.583653
2117,5360,0.583653
2117,5072,0.5807981
2118,3470,0.78111064
2118,5138,0.7726481
2118,1618,0.77239156
2118,4087,0.76948893
2118,1582,0.7622267
2119,4085,0.8541014
2119,3667,0.8409278
2119,1969,0.8346646
2119,435,0.8307189
2119,2529,0.8182354
2120,1918,0.5478993
2120,2607,0.5432234
2120,1618,0.54314506
2120,4146,0.5409026
2120,4801,0.54031515
2121,4431,0.7351141
2121,3715,0.7323367
2121,1036,0.72947854
2121,4006,0.7253026
2121,1228,0.7250142
2122,4879,0.7325358
2122,5360,0.7285522
2122,5363,0.7285522
2122,3715,0.72689766
2122,835,0.72511363
2123,1215,0.6776047
2123,1171,0.67306715
2123,2235,0.6706734
2123,1947,0.66698253
2123,5254,0.66389227
2124,2529,0.83024
2124,2224,0.82458824
2124,3667,0.81981885
2124,521,0.81708366
2124,5016,0.81680787
2125,1391,0.86014926
2125,1969,0.85901535
2125,1933,0.8530972
2125,1981,0.848185
2125,3178,0.8436554
2126,1616,0.73665595
2126,4879,0.72111905
2126,835,0.7153932
2126,1404,0.71294427
2126,4431,0.71005505
2127,5254,0.7997998
2127,5305,0.7802629
2127,5072,0.77693
2127,3715,0.75388944
2127,5100,0.73743474
2128,2806,0.78824353
2128,1947,0.78515553
2128,4287,0.7773779
2128,5363,0.76987314
2128,5360,0.76987314
2129,2229,0.7169187
2129,3909,0.7108007
2129,816,0.7019173
2129,1530,0.69420695
2129,4562,0.69185346
2130,918,0.7505189
2130,1333,0.73815656
2130,2481,0.73421866
2130,4287,0.7283468
2130,3741,0.7268126
2131,2234,0.7557741
2131,1228,0.7455408
2131,1425,0.74479145
2131,3915,0.72879875
2131,112,0.72084355
2132,2817,0.72924674
2132,3238,0.7066678
2132,4881,0.70213914
2132,4854,0.6955042
2132,4155,0.69355667
2133,4879,0.6910105
2133,4087,0.6631607
2133,2229,0.65339977
2133,5138,0.6506237
2133,669,0.6471623
2134,5363,0.81343234
2134,5360,0.81343234
2134,1215,0.8084664
2134,5254,0.7753478
2134,1707,0.7741543
2135,3257,0.72718865
2135,2357,0.6925646
2135,5138,0.6724872
2135,2812,0.6480284
2135,4889,0.64466536
2136,2481,0.8304384
2136,3715,0.81651723
2136,2689,0.8161744
2136,5254,0.8156815
2136,5305,0.8130639
2137,2529,0.8214708
2137,2687,0.8062611
2137,2712,0.80207694
2137,4311,0.8018589
2137,2624,0.80137765
2138,2806,0.80238295
2138,1947,0.7980185
2138,5351,0.7871603
2138,2689,0.78211975
2138,4087,0.78145075
2139,2481,0.7979852
2139,2884,0.796253
2139,3026,0.79223466
2139,2806,0.7878132
2139,1947,0.7858782
2140,3345,0.7859437
2140,4040,0.78571206
2140,4497,0.7802616
2140,5258,0.7802616
2140,5259,0.7802616
2141,4562,0.71949196
2141,2357,0.71653455
2141,3410,0.71647704
2141,2884,0.7146517
2141,4123,0.71386254
2142,5358,0.81735694
2142,5362,0.81735694
2142,1171,0.8119261
2142,4087,0.799104
2142,521,0.7935096
2143,5305,0.8157716
2143,5285,0.81492734
2143,5072,0.8086433
2143,2806,0.80744743
2143,5254,0.8039398
2144,3284,0.75060654
2144,1391,0.73729837
2144,5351,0.73305345
2144,5345,0.72995245
2144,5352,0.72995245
2145,1178,0.84409726
2145,4087,0.82945454
2145,2216,0.80842406
2145,5,0.8061544
2145,3160,0.8059522
2146,3025,0.7634381
2146,2481,0.76143503
2146,2806,0.75740016
2146,1947,0.75715363
2146,2740,0.7543615
2147,5254,0.76999825
2147,5072,0.7099466
2147,5305,0.7076082
2147,2884,0.7050493
2147,5360,0.7006415
2148,4879,0.78502667
2148,2357,0.781834
2148,5363,0.77781224
2148,5360,0.77781224
2148,1707,0.7772666
2149,2941,0.79266185
2149,3343,0.7756441
2149,2253,0.76948833
2149,3064,0.7685461
2149,2254,0.76598734
2150,4775,0.752877
2150,2339,0.7502988
2150,3384,0.74286234
2150,3416,0.7415062
2150,3588,0.7415062
2151,1815,0.8377743
2151,2941,0.8319735
2151,2798,0.8270113
2151,3930,0.82365716
2151,2671,0.8236517
2152,2661,0.82366604
2152,1944,0.82033944
2152,4782,0.81742144
2152,3064,0.816952
2152,4378,0.8141432
2153,3935,0.7371941
2153,2097,0.7307371
2153,2138,0.7263168
2153,1326,0.72537136
2153,3930,0.72139543
2154,3343,0.78875107
2154,4775,0.76566184
2154,3410,0.75985676
2154,1896,0.7442963
2154,1716,0.7439085
2155,3343,0.81698906
2155,2897,0.803958
2155,5352,0.7946159
2155,5345,0.7946159
2155,3410,0.79357284
2156,1815,0.7663983
2156,3404,0.7640085
2156,4367,0.7603251
2156,2671,0.7602198
2156,2253,0.7556443
2157,3213,0.7928971
2157,3234,0.7928971
2157,3262,0.7928971
2157,2456,0.778203
2157,2095,0.7736201
2158,2941,0.79422635
2158,2031,0.76212287
2158,2862,0.7290539
2158,2054,0.7281101
2158,2030,0.7281101
2159,3343,0.8217161
2159,1716,0.77779293
2159,3909,0.77644056
2159,3410,0.774276
2159,2897,0.7682189
2160,2671,0.77057153
2160,2253,0.75799537
2160,3213,0.7550185
2160,3262,0.7550185
2160,3234,0.7550185
2161,3343,0.790837
2161,1155,0.7533852
2161,2153,0.7508734
2161,2609,0.74566793
2161,2099,0.7438066
2162,2671,0.8197
2162,3404,0.81018174
2162,3630,0.80836374
2162,2798,0.80259746
2162,4367,0.8009574
2163,4775,0.7009562
2163,3343,0.69920063
2163,2661,0.67947114
2163,2687,0.6792236
2163,4378,0.67414963
2164,2661,0.81223977
2164,1943,0.7958642
2164,3402,0.7820556
2164,3343,0.78122
2164,2854,0.77892816
2165,3410,0.8256174
2165,5345,0.823647
2165,5352,0.82364696
2165,3343,0.8065387
2165,2897,0.7887371
2166,2671,0.7942742
2166,4378,0.78692335
2166,1815,0.78085595
2166,2253,0.77161753
2166,3404,0.76564175
2167,3343,0.81074417
2167,2099,0.8060636
2167,3909,0.78929824
2167,2941,0.7854697
2167,3122,0.7822319
2168,5353,0.82400465
2168,3404,0.8175701
2168,4917,0.8153072
2168,2687,0.8142921
2168,2671,0.8109967
2169,1155,0.79413676
2169,2030,0.77995354
2169,2054,0.77995354
2169,1944,0.77817136
2169,3982,0.77114403
2170,5293,0.82965744
2170,5351,0.82851887
2170,5418,0.81458217
2170,3343,0.8065661
2170,5345,0.80105925
2171,2941,0.7904029
2171,2031,0.7783347
2171,2097,0.7643846
2171,3343,0.75398207
2171,2524,0.7527299
2172,3410,0.7341921
2172,1896,0.7226056
2172,799,0.7126148
2172,1815,0.7111286
2172,3777,0.70965344
2173,3343,0.8417641
2173,3909,0.8275986
2173,2687,0.8242878
2173,2941,0.8236711
2173,4367,0.82246137
2174,5345,0.77922213
2174,5352,0.77922213
2174,3410,0.7639673
2174,3343,0.75673574
2174,2897,0.7544345
2175,2862,0.7003055
2175,2135,0.69966346
2175,2861,0.6993605
2175,2941,0.688496
2175,4155,0.6805155
2176,3343,0.8165445
2176,3410,0.7955266
2176,4367,0.78784776
2176,2897,0.78538215
2176,3958,0.7833828
2177,3404,0.7839692
2177,2526,0.7752882
2177,2798,0.7727468
2177,2253,0.7725634
2177,4367,0.7724023
2178,3630,0.8069986
2178,2454,0.80355954
2178,3629,0.79862696
2178,2456,0.79806983
2178,3958,0.7973395
2179,3343,0.79621595
2179,2829,0.7653057
2179,2897,0.76184297
2179,669,0.7485689
2179,3909,0.74536467
2180,247,0.8034171
2180,1155,0.8018355
2180,1301,0.794098
2180,4410,0.78768283
2180,5234,0.7839324
2181,2503,0.76440763
2181,3470,0.74962896
2181,3410,0.7324884
2181,2689,0.7307041
2181,3343,0.7291401
2182,2692,0.7583655
2182,2501,0.7583655
2182,3405,0.7505766
2182,4132,0.7457637
2182,4318,0.7433182
2183,2526,0.8281586
2183,4367,0.827181
2183,2798,0.82717675
2183,3404,0.8246007
2183,2671,0.8221675
2184,4946,0.8324256
2184,4858,0.8321963
2184,4756,0.82988304
2184,4554,0.8230442
2184,817,0.82257676
2185,2255,0.8050115
2185,4378,0.8045002
2185,2254,0.80229914
2185,2489,0.79767734
2185,2253,0.7968776
2186,5351,0.8188828
2186,1969,0.8086761
2186,2600,0.8045016
2186,5353,0.8035916
2186,3667,0.80324924
2187,2456,0.80536497
2187,2454,0.80352086
2187,3958,0.7980269
2187,3629,0.7967675
2187,3630,0.79411066
2188,5345,0.8589615
2188,5352,0.8589615
2188,3410,0.83446467
2188,2897,0.81481075
2188,3630,0.80709136
2189,1664,0.6974181
2189,3297,0.6836976
2189,3410,0.65918136
2189,2873,0.65610886
2189,356,0.6527078
2190,3425,0.86049324
2190,3728,0.85944855
2190,3791,0.85944855
2190,3759,0.85566473
2190,5317,0.85437405
2191,4780,0.88466406
2191,1337,0.8830317
2191,2730,0.8824841
2191,1805,0.88195604
2191,2712,0.87782645
2192,5345,0.8257011
2192,5352,0.8257011
2192,3410,0.8225247
2192,1404,0.79685235
2192,1616,0.7911182
2193,3343,0.8285625
2193,4311,0.8094708
2193,3410,0.8081587
2193,4258,0.7951806
2193,5351,0.7938179
2194,3410,0.87199616
2194,2456,0.84308255
2194,3630,0.83387434
2194,3404,0.8325845
2194,4367,0.8314964
2195,2941,0.66317594
2195,3122,0.6617306
2195,3930,0.62609005
2195,2806,0.6259433
2195,3889,0.6225101
2196,2687,0.7856201
2196,5119,0.7675849
2196,4372,0.76346743
2196,4155,0.75878036
2196,2609,0.7563362
2197,435,0.8039686
2197,3178,0.7727367
2197,4085,0.76772976
2197,5418,0.75938916
2197,2529,0.7593157
2198,2862,0.80264777
2198,5353,0.80157316
2198,3935,0.8007951
2198,2861,0.79832715
2198,4917,0.79348993
2199,2511,0.7756657
2199,2898,0.7594186
2199,3547,0.7584561
2199,2204,0.7579442
2199,1241,0.7569943
2200,1843,0.8559517
2200,2815,0.8511309
2200,2216,0.8501102
2200,3631,0.84757245
2200,5152,0.8472241
2201,2138,0.71148765
2201,1420,0.656795
2201,3229,0.65361726
2201,4992,0.64807457
2201,2208,0.64162904
2202,5317,0.8953199
2202,5400,0.8751383
2202,4476,0.8609307
2202,3425,0.86040556
2202,4780,0.85687774
2203,2682,0.85373235
2203,3930,0.85332406
2203,3777,0.8503821
2203,1815,0.8376328
2203,2380,0.82959485
2204,5353,0.826986
2204,4223,0.8238673
2204,4372,0.8219577
2204,3266,0.81595755
2204,4445,0.8137592
2205,1845,0.8410889
2205,4704,0.837653
2205,4087,0.8359271
2205,1969,0.83123785
2205,3667,0.82896274
2206,3909,0.7717316
2206,2897,0.7578667
2206,1815,0.7548765
2206,2129,0.7526135
2206,1944,0.74971765
2207,3189,0.68054014
2207,920,0.6791495
2207,4064,0.67792374
2207,4715,0.67469645
2207,5,0.6717874
2208,3238,0.78986496
2208,2689,0.7875462
2208,4775,0.7854881
2208,2806,0.7795834
2208,1616,0.77661425
2209,2524,0.81972593
2209,4775,0.8174797
2209,2129,0.810415
2209,3343,0.8075102
2209,2883,0.8069416
2210,2326,0.70695555
2210,2071,0.6885533
2210,4900,0.6870605
2210,1976,0.68528193
2210,1221,0.6832515
2211,4475,0.852605
2211,4721,0.85186553
2211,2088,0.8268427
2211,4602,0.82535243
2211,4477,0.8222106
2212,3889,0.732997
2212,2099,0.72429645
2212,1306,0.7145438
2212,967,0.70020235
2212,2941,0.6997492
2213,5293,0.7948933
2213,3909,0.7887345
2213,2129,0.7871056
2213,255,0.7839873
2213,2687,0.7815931
2214,2764,0.7874564
2214,2862,0.78479373
2214,2861,0.78227234
2214,1411,0.7822709
2214,1716,0.77967024
2215,5418,0.7752197
2215,3343,0.7489976
2215,1716,0.74030757
2215,4982,0.73829937
2215,2258,0.7232748
2216,835,0.75131166
2216,4879,0.74795485
2216,2806,0.74129784
2216,389,0.7378455
2216,1947,0.73499846
2217,1423,0.72179365
2217,3113,0.708524
2217,1156,0.7065531
2217,3189,0.7044635
2217,2731,0.7014456
2218,2687,0.81983006
2218,3064,0.818608
2218,2661,0.8152225
2218,1716,0.8031538
2218,4775,0.7966845
2219,3909,0.79134136
2219,521,0.7867499
2219,2897,0.78371626
2219,3410,0.7826365
2219,4782,0.78148484
2220,4602,0.8529005
2220,4533,0.8235805
2220,5019,0.81963
2220,3102,0.80151343
2220,4316,0.80040383
2221,2224,0.8182534
2221,3266,0.81230396
2221,255,0.8097172
2221,2740,0.8083786
2221,2731,0.8083786
2222,1391,0.83327377
2222,1933,0.830258
2222,1981,0.82869476
2222,2730,0.82448214
2222,255,0.8219762
2223,2195,0.76438344
2223,435,0.73706937
2223,2817,0.7314774
2223,4132,0.7187039
2223,4318,0.7179812
2224,4881,0.72405505
2224,3326,0.70776606
2224,2253,0.7070731
2224,3935,0.7042865
2224,2254,0.7029537
2225,3909,0.7797021
2225,1662,0.7690463
2225,1613,0.76758814
2225,1531,0.76758814
2225,3343,0.76292443
2226,4087,0.822894
2226,112,0.8029183
2226,1169,0.7951435
2226,356,0.79389477
2226,4674,0.7930819
2227,3160,0.81658244
2227,1178,0.79875326
2227,4087,0.79522276
2227,4674,0.77137935
2227,2856,0.76777136
2228,2671,0.78944397
2228,2454,0.7883862
2228,3629,0.7840333
2228,3958,0.7832948
2228,4367,0.77924585
2229,2445,0.8404271
2229,2408,0.8245423
2229,5353,0.8123591
2229,4584,0.8091035
2229,3025,0.8090311
2230,3343,0.8241538
2230,3410,0.815715
2230,1815,0.7927158
2230,3404,0.78102833
2230,4367,0.780087
2231,1391,0.8265413
2231,2730,0.8122419
2231,4087,0.80786276
2231,1981,0.80770546
2231,1933,0.80410695
2232,2862,0.8374101
2232,2861,0.82865226
2232,2970,0.8267111
2232,3326,0.8238708
2232,2941,0.80773973
2233,5322,0.8544966
2233,5152,0.83942443
2233,2815,0.8393475
2233,2712,0.8387784
2233,4658,0.8385606
2234,3187,0.7697558
2234,3122,0.76906586
2234,1276,0.7663977
2234,2897,0.76181763
2234,3300,0.7601324
2235,2671,0.8102923
2235,3630,0.7833415
2235,4367,0.7664782
2235,3629,0.7662592
2235,2255,0.76568115
2236,2798,0.8313668
2236,3935,0.82940775
2236,2253,0.82575893
2236,2526,0.82573354
2236,4367,0.8207214
2237,2687,0.8326825
2237,2609,0.8161843
2237,2481,0.8089988
2237,1981,0.80752504
2237,1933,0.80734795
2238,741,0.8434886
2238,3238,0.8415005
2238,5114,0.83743316
2238,4372,0.83588004
2238,5418,0.83184946
2239,3410,0.83596104
2239,3343,0.82968616
2239,5352,0.8011152
2239,5345,0.80111516
2239,1896,0.79190314
2240,1404,0.8119606
2240,1616,0.81187004
2240,5351,0.80027753
2240,2445,0.7990749
2240,2689,0.7988486
2241,1947,0.7271878
2241,2806,0.72014874
2241,3080,0.6915883
2241,5351,0.6866542
2241,2817,0.68602204
2242,4740,0.79425836
2242,5400,0.78198206
2242,5230,0.7810205
2242,2965,0.77963513
2242,4886,0.7780137
2243,1618,0.7844751
2243,2862,0.76103765
2243,2861,0.75300884
2243,5353,0.7523391
2243,4584,0.7416448
2244,2501,0.7909652
2244,2692,0.7909652
2244,4368,0.7844907
2244,3405,0.784289
2244,2661,0.7783463
2245,4085,0.8129179
2245,4087,0.80575955
2245,5292,0.7917189
2245,435,0.78997076
2245,2229,0.7883537
2246,5418,0.7964274
2246,1860,0.7834969
2246,1616,0.77692497
2246,3238,0.7743412
2246,2689,0.77245504
2247,3343,0.83072495
2247,3410,0.8261159
2247,2687,0.8086351
2247,2524,0.8062012
2247,2129,0.8042317
2248,5,0.8623545
2248,2309,0.81225824
2248,2529,0.79953164
2248,4064,0.79366267
2248,3189,0.78579986
2249,2456,0.8247756
2249,3958,0.81623745
2249,3629,0.8108573
2249,3630,0.81076556
2249,2671,0.8090714
2250,4270,0.79397774
2250,3266,0.7670131
2250,1534,0.7658309
2250,2781,0.7618949
2250,1163,0.76079774
2251,2740,0.8158685
2251,2731,0.8158685
2251,3343,0.7887571
2251,2529,0.78608847
2251,2897,0.7842083
2252,5119,0.8381213
2252,2481,0.83480215
2252,4854,0.8237132
2252,2445,0.81703746
2252,1707,0.8150412
2253,2730,0.83335495
2253,3667,0.82683504
2253,3178,0.8255148
2253,2619,0.8250421
2253,4674,0.8190347
2254,356,0.70983934
2254,83,0.7003586
2254,255,0.6906756
2254,112,0.685714
2254,85,0.68496954
2255,4428,0.812074
2255,1944,0.7912057
2255,5010,0.78249687
2255,4531,0.7820989
2255,1155,0.78120124
2256,1404,0.81890076
2256,1616,0.8015324
2256,2689,0.77669406
2256,3238,0.7682531
2256,4881,0.7618222
2257,4775,0.834166
2257,2671,0.82341975
2257,2454,0.82332706
2257,3629,0.81819594
2257,3630,0.8160624
2258,4844,0.7553875
2258,4845,0.7553875
2258,3080,0.7529553
2258,5310,0.74369025
2258,1616,0.7338477
2259,3916,0.5414866
2259,589,0.5288059
2259,3481,0.510447
2259,3526,0.5102291
2259,199,0.5081451
2260,2671,0.769546
2260,2456,0.75788796
2260,3262,0.75603837
2260,3234,0.75603837
2260,3213,0.75603837
2261,2883,0.7874549
2261,3266,0.7716452
2261,4445,0.75760734
2261,4423,0.75760734
2261,2731,0.749725
2262,3080,0.7893537
2262,2135,0.78378916
2262,2153,0.77567357
2262,3018,0.7661808
2262,2689,0.76312214
2263,2481,0.77768946
2263,1947,0.7718449
2263,2884,0.7715728
2263,1405,0.7682153
2263,5285,0.7657269
2264,5401,0.68444693
2264,3916,0.68236864
2264,5081,0.6786089
2264,5336,0.6681501
2264,5262,0.6681501
2265,3916,0.6886726
2265,1423,0.68599224
2265,5401,0.68078315
2265,5081,0.6733657
2265,4711,0.66901255
2266,3916,0.71940917
2266,3268,0.68441457
2266,4587,0.68244445
2266,3270,0.681
2266,4301,0.6791059
2267,2978,0.5857715
2267,2495,0.58230627
2267,5319,0.5664581
2267,283,0.5555103
2267,2195,0.55389494
2268,1171,0.7581269
2268,1211,0.68328214
2268,1215,0.6746831
2268,1217,0.6712129
2268,2195,0.6679114
2269,4040,0.73185396
2269,3150,0.69372904
2269,4147,0.69122434
2269,4064,0.68476504
2269,3599,0.6834184
2270,589,0.7101557
2270,920,0.70621765
2270,2326,0.7044151
2270,263,0.69732475
2270,199,0.67326236
2271,1000,0.71750474
2271,589,0.68962187
2271,4587,0.6844595
2271,4301,0.6673605
2271,1420,0.6513965
2272,2978,0.61788183
2272,2495,0.6149552
2272,5401,0.6062207
2272,5081,0.60211277
2272,5336,0.59121734
2273,1767,0.7431666
2273,4604,0.7193713
2273,3916,0.7070363
2273,4261,0.7058896
2273,4252,0.7058896
2274,4733,0.7022725
2274,4703,0.69421995
2274,4169,0.67968905
2274,5321,0.67436475
2274,2617,0.66871953
2275,2978,0.65768135
2275,2495,0.65294766
2275,4064,0.62263024
2275,1000,0.6192381
2275,2309,0.6132198
2276,3916,0.70549905
2276,589,0.70137095
2276,5401,0.6832643
2276,5081,0.6758604
2276,4587,0.67545044
2277,4587,0.68294936
2277,3916,0.67830634
2277,4301,0.6740644
2277,4064,0.67093086
2277,4585,0.66536343
2278,3916,0.6994943
2278,1767,0.6993709
2278,4585,0.69605047
2278,1423,0.6892689
2278,3268,0.68181086
2279,5401,0.65120876
2279,3916,0.6482382
2279,589,0.6467546
2279,5081,0.64062065
2279,5336,0.63365805
2280,1098,0.67522436
2280,5319,0.67081124
2280,4877,0.6701143
2280,263,0.66774124
2280,2495,0.66626644
2281,3916,0.7102432
2281,1423,0.7088082
2281,5401,0.6914226
2281,4587,0.6870472
2281,5081,0.68126756
2282,3267,0.5440092
2282,1171,0.5415461
2282,3916,0.5390448
2282,5081,0.51675195
2282,1211,0.51529825
2283,1423,0.67248034
2283,3268,0.66986644
2283,3270,0.6652694
2283,1767,0.66445076
2283,3916,0.64995253
2284,3338,0.72520167
2284,5408,0.72290635
